"","logFC","logCPM","LR","PValue","FDR","transcript"
"hsa-miR-3065-3p",-0.0325432021547171,3.84095735979765,0.00621011717726372,0.937188286411908,0.987524218565845,"hsa-miR-3065-3p"
"hsa-miR-151a-5p",-0.0230275654054738,10.4228649893609,0.0061746473020321,0.93736755187892,0.987524218565845,"hsa-miR-151a-5p"
"hsa-miR-141-3p",0.0331005799335111,3.26708330897195,0.00573696465211659,0.93962376158524,0.987524218565845,"hsa-miR-141-3p"
"hsa-miR-92a-1-5p",0.0298398910969599,4.09447985549508,0.00542839225325231,0.941266903983917,0.987524218565845,"hsa-miR-92a-1-5p"
"hsa-miR-1910-5p",0.0275400690126841,4.4176367484145,0.00490026540629707,0.944192150763768,0.987524218565845,"hsa-miR-1910-5p"
"hsa-miR-769-3p",0.0261729563296534,4.30235503561463,0.00428076834193725,0.947833564742054,0.987524218565845,"hsa-miR-769-3p"
"hsa-miR-140-3p",0.0183665078229551,9.4128161610426,0.00368002898852637,0.951627405990716,0.987524218565845,"hsa-miR-140-3p"
"hsa-miR-148b-3p",-0.0215260181249808,5.84520410720026,0.00353971324749303,0.952557458129126,0.987524218565845,"hsa-miR-148b-3p"
"hsa-miR-99b-3p",0.020799320152531,6.59554899344702,0.00347162324236194,0.95301544382204,0.987524218565845,"hsa-miR-99b-3p"
"hsa-miR-874-5p",-0.025312382404263,3.3036922065215,0.00330286773778021,0.954170339927124,0.987524218565845,"hsa-miR-874-5p"
"hsa-miR-941",-0.0164609161986237,9.47405862548096,0.00297343870390487,0.956513508054953,0.987524218565845,"hsa-miR-941"
"hsa-miR-92b-3p",-0.0155199016438355,12.5835399878251,0.0028244899085621,0.957615636042401,0.987524218565845,"hsa-miR-92b-3p"
"hsa-miR-216a-5p",0.0175944375790733,7.55710685540557,0.00280040884573296,0.957796533990532,0.987524218565845,"hsa-miR-216a-5p"
"hsa-miR-152-5p",-0.0295734381081389,1.9123635790447,0.0026759778884804,0.958743948305897,0.987524218565845,"hsa-miR-152-5p"
"hsa-miR-1307-5p",0.0208562738716196,3.70491312723723,0.00247920292890624,0.960288464625074,0.987524218565845,"hsa-miR-1307-5p"
"hsa-miR-330-3p",-0.0181994306909625,5.00213457688892,0.00231519706704031,0.961623400521723,0.987524218565845,"hsa-miR-330-3p"
"hsa-miR-338-3p",0.0262114916115909,1.63388137801699,0.00218118885391672,0.962749780209556,0.987524218565845,"hsa-miR-338-3p"
"hsa-miR-370-3p",0.0254129370380164,1.94145706867479,0.0021514412286745,0.963004483006143,0.987524218565845,"hsa-miR-370-3p"
"hsa-miR-125a-5p",0.0134596543601286,12.4678699465959,0.00212389933389545,0.963241878017148,0.987524218565845,"hsa-miR-125a-5p"
"hsa-miR-16-5p",0.0130500820789592,10.0914773172382,0.00197982931035767,0.964509619927174,0.987524218565845,"hsa-miR-16-5p"
"hsa-miR-21-5p",-0.0115911138887962,11.9787373644406,0.0015732464570668,0.968360866625981,0.987524218565845,"hsa-miR-21-5p"
"hsa-miR-1276",-0.0120986339755701,5.6541062510938,0.00109862272028849,0.973558576355204,0.987524218565845,"hsa-miR-1276"
"hsa-miR-30b-3p",-0.0145262918910024,3.2071665537738,0.00107988236214629,0.973784984034606,0.987524218565845,"hsa-miR-30b-3p"
"hsa-miR-125a-3p",-0.0097194772906098,5.40812686935185,0.000689059797442493,0.979057976430599,0.987524218565845,"hsa-miR-125a-3p"
"hsa-miR-660-5p",-0.0090507445893632,6.49928398171815,0.00065138022005895,0.979638479854056,0.987524218565845,"hsa-miR-660-5p"
"hsa-miR-548k",-0.0100763237842141,4.04297189257376,0.000612295973942523,0.98025866829929,0.987524218565845,"hsa-miR-548k"
"hsa-miR-132-5p",0.0125467140564054,2.23587438801895,0.000597735268963007,0.980494762685765,0.987524218565845,"hsa-miR-132-5p"
"hsa-miR-133a-3p",0.00822335942199097,6.06920038833837,0.00052358509981576,0.981744412921969,0.987524218565845,"hsa-miR-133a-3p"
"hsa-miR-374a-5p",-0.00847747639440597,3.96364328877941,0.000421408206873863,0.983621992924724,0.987524218565845,"hsa-miR-374a-5p"
"hsa-miR-135a-5p",-0.00735278551257183,4.21967793640196,0.000340877610232937,0.985269597062269,0.987524218565845,"hsa-miR-135a-5p"
"hsa-miR-31-5p",0.00548712275130906,5.33490111196962,0.000219002663602197,0.988192745938088,0.988192745938088,"hsa-miR-31-5p"
