"","X.miRNA","precursor","SRR5256874_5","SRR5256876","SRR5256877_8","SRR5256879","SRR5256880_1","SRR5256882_3"
"886","hsa-miR-363-5p","hsa-mir-363","0","0","0","3","1","0"
"887","hsa-miR-363-3p","hsa-mir-363","1067","332","700","715","295","127"
"888","hsa-miR-3646","hsa-mir-3646","0","0","0","0","0","0"
"891","hsa-miR-3649","hsa-mir-3649","0","0","0","0","0","0"
"892","hsa-miR-3650","hsa-mir-3650","0","0","0","0","0","0"
"893","hsa-miR-3651","hsa-mir-3651","2","3","21","5","0","4"
"894","hsa-miR-3652","hsa-mir-3652","0","0","0","0","0","0"
"895","hsa-miR-3654","hsa-mir-3654","1","0","0","0","0","0"
"896","hsa-miR-3655","hsa-mir-3655","0","0","0","0","0","0"
"897","hsa-miR-3657","hsa-mir-3657","0","0","0","0","0","0"
"898","hsa-miR-3658","hsa-mir-3658","0","0","0","0","0","0"
"899","hsa-miR-3659","hsa-mir-3659","15","4","19","13","6","4"
"900","hsa-miR-365a-5p","hsa-mir-365a","5","3","57","6","9","7"
"901","hsa-miR-365a-3p","hsa-mir-365a","164","44","179","79","51","21"
"902","hsa-miR-365b-5p","hsa-mir-365b","15","1","54","8","6","7"
"903","hsa-miR-365b-3p","hsa-mir-365b","164","44","179","79","51","21"
"904","hsa-miR-3660","hsa-mir-3660","0","0","0","0","2","0"
"905","hsa-miR-3661","hsa-mir-3661","7","4","26","10","8","0"
"906","hsa-miR-3662","hsa-mir-3662","0","0","0","1","1","0"
"907","hsa-miR-3663-5p","hsa-mir-3663","0","0","0","0","0","0"
"908","hsa-miR-3663-3p","hsa-mir-3663","0","2","0","0","0","0"
"909","hsa-miR-3664-5p","hsa-mir-3664","0","0","0","0","0","0"
"910","hsa-miR-3664-3p","hsa-mir-3664","2","0","0","1","0","1"
"911","hsa-miR-3665","hsa-mir-3665","0","0","0","0","0","0"
"912","hsa-miR-3666","hsa-mir-3666","0","0","0","0","0","0"
"913","hsa-miR-3667-5p","hsa-mir-3667","0","0","0","0","0","0"
"914","hsa-miR-3667-3p","hsa-mir-3667","0","0","0","0","0","0"
"915","hsa-miR-3668","hsa-mir-3668","0","0","0","0","0","0"
"916","hsa-miR-367-5p","hsa-mir-367","0","0","0","0","0","0"
"917","hsa-miR-367-3p","hsa-mir-367","0","0","0","0","0","0"
"922","hsa-miR-3671","hsa-mir-3671","0","0","0","0","0","0"
"923","hsa-miR-3672","hsa-mir-3672","0","0","0","0","0","0"
"924","hsa-miR-3674","hsa-mir-3674","0","0","0","0","0","0"
"925","hsa-miR-3675-5p","hsa-mir-3675","15","6","20","33","16","18"
"926","hsa-miR-3675-3p","hsa-mir-3675","0","0","0","0","2","0"
"927","hsa-miR-3677-5p","hsa-mir-3677","0","0","0","0","0","0"
"928","hsa-miR-3677-3p","hsa-mir-3677","0","0","0","0","0","0"
"929","hsa-miR-3678-5p","hsa-mir-3678","0","0","0","0","0","0"
"930","hsa-miR-3678-3p","hsa-mir-3678","0","0","0","0","0","0"
"931","hsa-miR-3679-5p","hsa-mir-3679","39","7","27","21","6","14"
"932","hsa-miR-3679-3p","hsa-mir-3679","2","0","0","0","2","0"
"937","hsa-miR-3681-5p","hsa-mir-3681","4","0","0","0","0","0"
"938","hsa-miR-3681-3p","hsa-mir-3681","0","0","0","0","0","0"
"939","hsa-miR-3682-5p","hsa-mir-3682","0","0","0","0","0","0"
"940","hsa-miR-3682-3p","hsa-mir-3682","0","0","0","1","0","0"
"941","hsa-miR-3683","hsa-mir-3683","0","0","0","0","0","0"
"942","hsa-miR-3684","hsa-mir-3684","3","0","0","2","0","0"
"943","hsa-miR-3685","hsa-mir-3685","1","1","0","2","0","0"
"944","hsa-miR-3686","hsa-mir-3686","0","0","0","0","0","0"
"949","hsa-miR-3689a-5p","hsa-mir-3689a","0","0","0","0","0","0"
"950","hsa-miR-3689a-3p","hsa-mir-3689a","0","0","0","0","0","0"
"951","hsa-miR-3689b-5p","hsa-mir-3689b","0","0","0","0","0","0"
"952","hsa-miR-3689b-3p","hsa-mir-3689b","0","0","0","0","0","0"
"953","hsa-miR-3689c","hsa-mir-3689c","0","0","0","0","0","0"
"956","hsa-miR-3689e","hsa-mir-3689e","0","0","0","0","0","0"
"957","hsa-miR-3689f","hsa-mir-3689f","0","0","0","0","0","0"
"958","hsa-miR-369-5p","hsa-mir-369","7","2","4","6","0","2"
"959","hsa-miR-369-3p","hsa-mir-369","8","1","0","4","1","0"
"962","hsa-miR-3691-5p","hsa-mir-3691","74","20","196","39","25","56"
"963","hsa-miR-3691-3p","hsa-mir-3691","1","1","0","4","3","2"
"964","hsa-miR-3692-5p","hsa-mir-3692","0","0","0","0","0","0"
"965","hsa-miR-3692-3p","hsa-mir-3692","1","0","0","0","0","0"
"966","hsa-miR-370-5p","hsa-mir-370","5","1","0","2","0","0"
"967","hsa-miR-370-3p","hsa-mir-370","20","9","20","12","7","6"
"968","hsa-miR-3713","hsa-mir-3713","0","0","0","0","0","0"
"969","hsa-miR-3714","hsa-mir-3714","0","0","0","0","0","0"
"970","hsa-miR-371a-5p","hsa-mir-371a","16","10","14","15","7","2"
"971","hsa-miR-371a-3p","hsa-mir-371a","9","0","0","3","2","0"
"972","hsa-miR-371b-5p","hsa-mir-371b","7","1","12","7","2","0"
"973","hsa-miR-371b-3p","hsa-mir-371b","0","0","0","0","0","0"
"974","hsa-miR-372-5p","hsa-mir-372","0","0","0","0","0","0"
"975","hsa-miR-372-3p","hsa-mir-372","29","4","22","11","8","1"
"976","hsa-miR-373-5p","hsa-mir-373","0","0","0","0","0","0"
"977","hsa-miR-373-3p","hsa-mir-373","57","13","43","30","11","9"
"978","hsa-miR-374a-5p","hsa-mir-374a","83","35","109","80","24","19"
"979","hsa-miR-374a-3p","hsa-mir-374a","162","63","548","196","62","67"
"980","hsa-miR-374b-5p","hsa-mir-374b","642","203","1027","344","145","165"
"981","hsa-miR-374b-3p","hsa-mir-374b","55","12","73","40","18","15"
"982","hsa-miR-374c-5p","hsa-mir-374c","0","0","0","0","0","0"
"983","hsa-miR-374c-3p","hsa-mir-374c","0","0","0","0","0","0"
"984","hsa-miR-375-5p","hsa-mir-375","0","0","0","0","0","0"
"985","hsa-miR-375-3p","hsa-mir-375","6073","2186","11900","2001","853","800"
"986","hsa-miR-376a-5p","hsa-mir-376a-1","0","0","0","0","1","0"
"989","hsa-miR-376a-2-5p","hsa-mir-376a-2","0","0","0","0","0","0"
"990","hsa-miR-376b-5p","hsa-mir-376b","0","0","0","0","0","0"
"991","hsa-miR-376b-3p","hsa-mir-376b","0","0","0","1","0","0"
"992","hsa-miR-376c-5p","hsa-mir-376c","0","0","0","0","0","0"
"993","hsa-miR-376c-3p","hsa-mir-376c","9","1","10","0","1","0"
"994","hsa-miR-377-5p","hsa-mir-377","2","1","0","3","2","6"
"995","hsa-miR-377-3p","hsa-mir-377","0","1","0","0","0","0"
"996","hsa-miR-378a-5p","hsa-mir-378a","3","0","0","0","0","0"
"997","hsa-miR-378a-3p","hsa-mir-378a","791","224","1308","497","240","348"
"998","hsa-miR-378b","hsa-mir-378b","0","0","0","0","0","0"
"999","hsa-miR-378c","hsa-mir-378c","8","8","6","4","5","3"
"1002","hsa-miR-378e","hsa-mir-378e","0","0","0","0","0","0"
"1003","hsa-miR-378f","hsa-mir-378f","0","0","0","0","0","0"
"1004","hsa-miR-378g","hsa-mir-378g","0","0","0","0","0","0"
"1005","hsa-miR-378h","hsa-mir-378h","0","0","0","0","0","0"
"1006","hsa-miR-378i","hsa-mir-378i","0","0","0","0","0","0"
"1007","hsa-miR-378j","hsa-mir-378j","0","0","0","0","0","0"
"1008","hsa-miR-379-5p","hsa-mir-379","5","2","1","2","2","1"
"1009","hsa-miR-379-3p","hsa-mir-379","2","1","0","2","0","0"
"1010","hsa-miR-380-5p","hsa-mir-380","0","0","0","0","0","0"
"1011","hsa-miR-380-3p","hsa-mir-380","0","0","0","0","0","0"
"1012","hsa-miR-381-5p","hsa-mir-381","0","0","0","0","0","0"
"1013","hsa-miR-381-3p","hsa-mir-381","399","136","311","180","92","59"
"1014","hsa-miR-382-5p","hsa-mir-382","43","13","30","22","8","7"
"1015","hsa-miR-382-3p","hsa-mir-382","0","0","0","0","0","0"
"1016","hsa-miR-383-5p","hsa-mir-383","125","36","98","50","9","8"
"1017","hsa-miR-383-3p","hsa-mir-383","0","0","0","0","0","0"
"1018","hsa-miR-384","hsa-mir-384","0","0","0","0","0","0"
"1019","hsa-miR-3907","hsa-mir-3907","1","0","0","1","1","0"
"1020","hsa-miR-3908","hsa-mir-3908","0","0","0","0","0","0"
"1021","hsa-miR-3909","hsa-mir-3909","124","34","156","102","46","20"
"1024","hsa-miR-3911","hsa-mir-3911","0","0","0","2","1","1"
"1025","hsa-miR-3912-5p","hsa-mir-3912","0","0","0","0","0","0"
"1026","hsa-miR-3912-3p","hsa-mir-3912","15","1","0","10","0","4"
"1033","hsa-miR-3915","hsa-mir-3915","0","0","0","0","0","0"
"1034","hsa-miR-3916","hsa-mir-3916","0","0","0","0","0","0"
"1035","hsa-miR-3917","hsa-mir-3917","5","1","10","3","0","0"
"1036","hsa-miR-3918","hsa-mir-3918","1","2","0","1","0","0"
"1037","hsa-miR-3919","hsa-mir-3919","3","1","4","0","1","1"
"1038","hsa-miR-3920","hsa-mir-3920","0","0","0","0","0","0"
"1039","hsa-miR-3921","hsa-mir-3921","0","0","0","0","0","0"
"1040","hsa-miR-3922-5p","hsa-mir-3922","0","0","0","0","0","0"
"1041","hsa-miR-3922-3p","hsa-mir-3922","0","0","0","0","0","0"
"1042","hsa-miR-3923","hsa-mir-3923","0","0","0","0","0","0"
"1043","hsa-miR-3924","hsa-mir-3924","0","0","0","0","0","0"
"1044","hsa-miR-3925-5p","hsa-mir-3925","0","0","0","0","0","0"
"1045","hsa-miR-3925-3p","hsa-mir-3925","0","0","0","0","0","0"
"1048","hsa-miR-3927-5p","hsa-mir-3927","0","0","0","0","0","0"
"1049","hsa-miR-3927-3p","hsa-mir-3927","0","0","0","0","0","0"
"1050","hsa-miR-3928-5p","hsa-mir-3928","0","0","0","0","0","0"
"1051","hsa-miR-3928-3p","hsa-mir-3928","6","1","5","6","2","3"
"1052","hsa-miR-3929","hsa-mir-3929","119","41","112","189","125","80"
"1053","hsa-miR-3934-5p","hsa-mir-3934","0","0","0","0","0","0"
"1054","hsa-miR-3934-3p","hsa-mir-3934","0","0","0","0","0","0"
"1055","hsa-miR-3935","hsa-mir-3935","2","0","0","0","0","0"
"1056","hsa-miR-3936","hsa-mir-3936","6","0","0","1","1","0"
"1057","hsa-miR-3937","hsa-mir-3937","0","0","0","0","0","0"
"1058","hsa-miR-3938","hsa-mir-3938","85","21","155","61","28","22"
"1059","hsa-miR-3939","hsa-mir-3939","2","0","0","0","0","0"
"1060","hsa-miR-3940-5p","hsa-mir-3940","0","0","0","0","0","0"
"1061","hsa-miR-3940-3p","hsa-mir-3940","7","0","0","5","1","0"
"1062","hsa-miR-3941","hsa-mir-3941","0","0","0","1","0","0"
"1063","hsa-miR-3942-5p","hsa-mir-3942","2","2","0","2","0","0"
"1064","hsa-miR-3942-3p","hsa-mir-3942","0","0","0","0","0","0"
"1065","hsa-miR-3943","hsa-mir-3943","39","19","192","45","15","29"
"1066","hsa-miR-3944-5p","hsa-mir-3944","0","0","0","0","0","0"
"1067","hsa-miR-3944-3p","hsa-mir-3944","0","2","0","0","0","0"
"1068","hsa-miR-3945","hsa-mir-3945","0","0","0","0","0","0"
"1069","hsa-miR-3960","hsa-mir-3960","0","0","0","0","0","0"
"1070","hsa-miR-3972","hsa-mir-3972","0","0","0","0","0","0"
"1071","hsa-miR-3973","hsa-mir-3973","0","0","0","0","0","0"
"1072","hsa-miR-3974","hsa-mir-3974","0","0","0","0","0","0"
"1073","hsa-miR-3975","hsa-mir-3975","0","0","0","0","0","0"
"1074","hsa-miR-3976","hsa-mir-3976","0","0","0","0","0","0"
"1075","hsa-miR-3977","hsa-mir-3977","0","0","0","0","0","0"
"1076","hsa-miR-3978","hsa-mir-3978","0","0","0","0","0","0"
"1077","hsa-miR-409-5p","hsa-mir-409","9","0","5","0","0","0"
"1078","hsa-miR-409-3p","hsa-mir-409","1236","347","1884","577","328","193"
"1079","hsa-miR-410-5p","hsa-mir-410","0","0","4","0","0","0"
"1080","hsa-miR-410-3p","hsa-mir-410","570","232","529","257","125","60"
"1081","hsa-miR-411-5p","hsa-mir-411","469","164","325","246","126","53"
"1082","hsa-miR-411-3p","hsa-mir-411","1","0","16","0","1","0"
"1083","hsa-miR-412-5p","hsa-mir-412","7","3","21","3","8","5"
"1084","hsa-miR-412-3p","hsa-mir-412","0","0","0","0","0","0"
"1085","hsa-miR-421","hsa-mir-421","9671","3363","10793","7217","3823","2593"
"1086","hsa-miR-422a","hsa-mir-422a","0","0","0","0","0","0"
"1087","hsa-miR-423-5p","hsa-mir-423","18643","5497","29881","13447","7385","7917"
"1088","hsa-miR-423-3p","hsa-mir-423","13667","4095","15510","9453","4665","3155"
"1089","hsa-miR-424-5p","hsa-mir-424","15","3","34","4","2","3"
"1090","hsa-miR-424-3p","hsa-mir-424","152","37","140","85","43","25"
"1091","hsa-miR-425-5p","hsa-mir-425","1245","354","909","878","423","201"
"1092","hsa-miR-425-3p","hsa-mir-425","48","21","52","36","12","9"
"1093","hsa-miR-4251","hsa-mir-4251","0","0","0","0","0","0"
"1094","hsa-miR-4252","hsa-mir-4252","0","0","0","0","0","0"
"1095","hsa-miR-4253","hsa-mir-4253","0","0","0","0","0","0"
"1096","hsa-miR-4254","hsa-mir-4254","0","0","0","0","0","0"
"1097","hsa-miR-4255","hsa-mir-4255","0","0","0","0","0","0"
"1098","hsa-miR-4256","hsa-mir-4256","0","0","0","0","0","0"
"1099","hsa-miR-4257","hsa-mir-4257","0","0","0","0","0","0"
"1100","hsa-miR-4258","hsa-mir-4258","0","0","0","0","0","0"
"1101","hsa-miR-4259","hsa-mir-4259","0","0","0","0","0","0"
"1102","hsa-miR-4260","hsa-mir-4260","0","0","0","0","0","0"
"1103","hsa-miR-4261","hsa-mir-4261","0","0","0","0","0","0"
"1104","hsa-miR-4262","hsa-mir-4262","0","0","0","0","0","0"
"1105","hsa-miR-4263","hsa-mir-4263","0","0","0","0","0","0"
"1106","hsa-miR-4264","hsa-mir-4264","0","0","0","0","0","0"
"1107","hsa-miR-4265","hsa-mir-4265","0","0","0","0","0","0"
"1108","hsa-miR-4266","hsa-mir-4266","0","0","0","0","0","0"
"1109","hsa-miR-4267","hsa-mir-4267","0","0","0","0","0","0"
"1110","hsa-miR-4268","hsa-mir-4268","0","0","0","0","0","0"
"1111","hsa-miR-4269","hsa-mir-4269","0","0","0","0","0","0"
"1112","hsa-miR-4270","hsa-mir-4270","0","0","0","0","0","0"
"1113","hsa-miR-4271","hsa-mir-4271","0","0","0","0","0","0"
"1114","hsa-miR-4272","hsa-mir-4272","0","0","0","0","0","0"
"1115","hsa-miR-4273","hsa-mir-4273","0","0","0","0","0","0"
"1116","hsa-miR-4274","hsa-mir-4274","0","0","0","0","0","0"
"1117","hsa-miR-4275","hsa-mir-4275","0","0","0","0","0","0"
"1118","hsa-miR-4276","hsa-mir-4276","0","0","0","0","0","0"
"1119","hsa-miR-4277","hsa-mir-4277","0","0","0","0","0","0"
"1120","hsa-miR-4278","hsa-mir-4278","0","0","0","0","0","0"
"1121","hsa-miR-4279","hsa-mir-4279","0","0","0","0","0","0"
"1122","hsa-miR-4280","hsa-mir-4280","0","0","0","0","0","0"
"1123","hsa-miR-4281","hsa-mir-4281","0","0","0","0","0","0"
"1124","hsa-miR-4282","hsa-mir-4282","0","0","0","0","0","0"
"1127","hsa-miR-4284","hsa-mir-4284","0","0","0","0","0","0"
"1128","hsa-miR-4285","hsa-mir-4285","0","0","0","0","0","0"
"1129","hsa-miR-4286","hsa-mir-4286","185","57","195","58","27","8"
"1130","hsa-miR-4287","hsa-mir-4287","0","0","0","0","0","0"
"1131","hsa-miR-4288","hsa-mir-4288","0","0","0","0","0","0"
"1132","hsa-miR-4289","hsa-mir-4289","0","0","0","0","0","0"
"1133","hsa-miR-429","hsa-mir-429","3","0","4","2","2","0"
"1134","hsa-miR-4290","hsa-mir-4290","0","0","0","0","0","0"
"1135","hsa-miR-4291","hsa-mir-4291","0","0","0","0","0","0"
"1136","hsa-miR-4292","hsa-mir-4292","0","0","0","0","0","0"
"1137","hsa-miR-4293","hsa-mir-4293","0","0","0","0","0","0"
"1138","hsa-miR-4294","hsa-mir-4294","0","0","0","0","0","0"
"1139","hsa-miR-4295","hsa-mir-4295","0","0","0","0","0","0"
"1140","hsa-miR-4296","hsa-mir-4296","0","0","0","0","0","0"
"1141","hsa-miR-4297","hsa-mir-4297","0","0","0","0","0","0"
"1142","hsa-miR-4298","hsa-mir-4298","0","0","0","0","0","0"
"1143","hsa-miR-4299","hsa-mir-4299","0","0","0","0","0","0"
"1144","hsa-miR-4300","hsa-mir-4300","0","0","0","0","0","0"
"1145","hsa-miR-4301","hsa-mir-4301","0","0","0","0","0","0"
"1146","hsa-miR-4302","hsa-mir-4302","0","0","0","0","0","0"
"1147","hsa-miR-4303","hsa-mir-4303","0","0","0","0","0","0"
"1148","hsa-miR-4304","hsa-mir-4304","0","0","0","0","0","0"
"1149","hsa-miR-4305","hsa-mir-4305","0","0","0","0","0","0"
"1150","hsa-miR-4306","hsa-mir-4306","0","0","0","0","0","0"
"1151","hsa-miR-4307","hsa-mir-4307","0","0","0","0","0","0"
"1152","hsa-miR-4308","hsa-mir-4308","0","0","0","0","0","0"
"1153","hsa-miR-4309","hsa-mir-4309","0","0","0","0","0","0"
"1154","hsa-miR-431-5p","hsa-mir-431","50","26","29","14","6","2"
"1155","hsa-miR-431-3p","hsa-mir-431","22","7","29","14","4","7"
"1156","hsa-miR-4310","hsa-mir-4310","0","0","0","0","0","0"
"1157","hsa-miR-4311","hsa-mir-4311","0","0","0","0","0","0"
"1158","hsa-miR-4312","hsa-mir-4312","0","0","0","0","0","0"
"1159","hsa-miR-4313","hsa-mir-4313","0","0","0","0","0","0"
"1160","hsa-miR-4314","hsa-mir-4314","0","0","0","0","0","0"
"1163","hsa-miR-4316","hsa-mir-4316","0","0","0","0","0","0"
"1164","hsa-miR-4317","hsa-mir-4317","0","0","0","0","0","0"
"1165","hsa-miR-4318","hsa-mir-4318","0","0","0","0","0","0"
"1166","hsa-miR-4319","hsa-mir-4319","0","0","0","0","0","0"
"1167","hsa-miR-432-5p","hsa-mir-432","188","44","244","58","39","45"
"1168","hsa-miR-432-3p","hsa-mir-432","0","0","4","0","0","0"
"1169","hsa-miR-4320","hsa-mir-4320","0","0","0","0","0","0"
"1170","hsa-miR-4321","hsa-mir-4321","0","0","0","0","0","0"
"1171","hsa-miR-4322","hsa-mir-4322","0","0","0","0","0","0"
"1172","hsa-miR-4323","hsa-mir-4323","0","0","0","0","0","0"
"1173","hsa-miR-4324","hsa-mir-4324","0","0","0","0","0","0"
"1174","hsa-miR-4325","hsa-mir-4325","0","0","0","0","0","0"
"1175","hsa-miR-4326","hsa-mir-4326","22","1","23","7","4","0"
"1176","hsa-miR-4327","hsa-mir-4327","0","0","0","0","0","0"
"1177","hsa-miR-4328","hsa-mir-4328","0","0","0","0","0","0"
"1178","hsa-miR-4329","hsa-mir-4329","0","0","0","0","0","0"
"1179","hsa-miR-433-5p","hsa-mir-433","0","0","0","2","0","0"
"1180","hsa-miR-433-3p","hsa-mir-433","15","10","9","8","0","3"
"1181","hsa-miR-4330","hsa-mir-4330","0","0","0","0","0","0"
"1182","hsa-miR-4418","hsa-mir-4418","0","0","0","0","0","0"
"1183","hsa-miR-4420","hsa-mir-4420","0","0","0","0","0","0"
"1184","hsa-miR-4421","hsa-mir-4421","0","0","0","0","0","0"
"1185","hsa-miR-4422","hsa-mir-4422","0","0","0","1","0","0"
"1186","hsa-miR-4423-5p","hsa-mir-4423","1","0","0","0","0","0"
"1187","hsa-miR-4423-3p","hsa-mir-4423","0","0","0","0","0","0"
"1188","hsa-miR-4424","hsa-mir-4424","0","0","5","1","0","0"
"1189","hsa-miR-4425","hsa-mir-4425","0","0","0","0","0","0"
"1190","hsa-miR-4426","hsa-mir-4426","0","0","0","0","0","0"
"1191","hsa-miR-4427","hsa-mir-4427","0","0","0","0","0","0"
"1192","hsa-miR-4428","hsa-mir-4428","0","0","0","0","0","0"
"1193","hsa-miR-4429","hsa-mir-4429","0","0","0","0","0","0"
"1194","hsa-miR-4430","hsa-mir-4430","0","0","0","0","0","0"
"1195","hsa-miR-4431","hsa-mir-4431","0","1","0","0","0","0"
"1196","hsa-miR-4432","hsa-mir-4432","0","0","0","0","0","0"
"1197","hsa-miR-4433a-5p","hsa-mir-4433a","1","0","9","0","1","0"
"1198","hsa-miR-4433a-3p","hsa-mir-4433a","0","0","0","0","0","0"
"1199","hsa-miR-4433b-5p","hsa-mir-4433b","0","0","0","1","3","1"
"1200","hsa-miR-4433b-3p","hsa-mir-4433b","0","0","0","0","0","0"
"1201","hsa-miR-4434","hsa-mir-4434","0","0","0","0","0","0"
"1204","hsa-miR-4436a","hsa-mir-4436a","0","0","0","0","0","0"
"1209","hsa-miR-4437","hsa-mir-4437","0","0","0","0","0","0"
"1210","hsa-miR-4438","hsa-mir-4438","0","0","0","0","0","0"
"1211","hsa-miR-4439","hsa-mir-4439","0","0","0","0","0","0"
"1212","hsa-miR-4440","hsa-mir-4440","10","3","9","8","5","4"
"1213","hsa-miR-4441","hsa-mir-4441","0","0","0","0","0","0"
"1214","hsa-miR-4442","hsa-mir-4442","0","0","0","0","1","0"
"1215","hsa-miR-4443","hsa-mir-4443","0","1","4","1","0","0"
"1218","hsa-miR-4445-5p","hsa-mir-4445","0","0","0","0","0","0"
"1219","hsa-miR-4445-3p","hsa-mir-4445","0","0","0","0","0","0"
"1220","hsa-miR-4446-5p","hsa-mir-4446","0","0","0","0","0","0"
"1221","hsa-miR-4446-3p","hsa-mir-4446","0","0","3","0","0","4"
"1222","hsa-miR-4447","hsa-mir-4447","0","0","0","0","0","0"
"1223","hsa-miR-4448","hsa-mir-4448","0","0","5","0","0","0"
"1224","hsa-miR-4449","hsa-mir-4449","89","37","242","52","32","33"
"1225","hsa-miR-4450","hsa-mir-4450","0","0","0","0","0","0"
"1226","hsa-miR-4451","hsa-mir-4451","0","0","0","0","0","0"
"1227","hsa-miR-4452","hsa-mir-4452","0","0","0","0","0","0"
"1228","hsa-miR-4453","hsa-mir-4453","1","0","0","0","0","0"
"1229","hsa-miR-4454","hsa-mir-4454","22","35","155","29","16","21"
"1230","hsa-miR-4455","hsa-mir-4455","0","0","0","0","0","0"
"1231","hsa-miR-4456","hsa-mir-4456","0","0","0","0","0","0"
"1232","hsa-miR-4457","hsa-mir-4457","0","0","0","1","1","0"
"1233","hsa-miR-4458","hsa-mir-4458","0","0","0","0","0","0"
"1234","hsa-miR-4460","hsa-mir-4460","0","0","0","0","0","0"
"1235","hsa-miR-4462","hsa-mir-4462","0","0","0","0","0","0"
"1236","hsa-miR-4463","hsa-mir-4463","0","0","0","0","0","0"
"1237","hsa-miR-4464","hsa-mir-4464","0","0","0","0","0","0"
"1238","hsa-miR-4465","hsa-mir-4465","0","0","0","0","0","0"
"1239","hsa-miR-4466","hsa-mir-4466","1","1","2","0","0","0"
"1240","hsa-miR-4467","hsa-mir-4467","2","1","7","0","0","5"
"1241","hsa-miR-4468","hsa-mir-4468","0","0","0","0","0","0"
"1242","hsa-miR-4469","hsa-mir-4469","0","0","2","0","3","0"
"1243","hsa-miR-4470","hsa-mir-4470","0","0","0","0","0","0"
"1244","hsa-miR-4471","hsa-mir-4471","0","0","0","0","0","0"
"1247","hsa-miR-4473","hsa-mir-4473","1","2","8","2","1","1"
"1248","hsa-miR-4474-5p","hsa-mir-4474","0","0","0","0","0","0"
"1249","hsa-miR-4474-3p","hsa-mir-4474","0","1","0","0","0","0"
"1250","hsa-miR-4475","hsa-mir-4475","1","0","0","0","0","0"
"1251","hsa-miR-4476","hsa-mir-4476","0","0","0","0","0","0"
"1252","hsa-miR-4477a","hsa-mir-4477a","0","0","0","0","0","0"
"1253","hsa-miR-4477b","hsa-mir-4477b","0","0","0","0","0","0"
"1254","hsa-miR-4478","hsa-mir-4478","0","0","0","0","0","0"
"1255","hsa-miR-4479","hsa-mir-4479","1","0","1","0","0","0"
"1256","hsa-miR-448","hsa-mir-448","2","2","11","7","2","0"
"1257","hsa-miR-4480","hsa-mir-4480","0","0","0","0","0","0"
"1258","hsa-miR-4481","hsa-mir-4481","0","0","0","0","0","0"
"1259","hsa-miR-4482-5p","hsa-mir-4482","1","0","0","0","0","0"
"1260","hsa-miR-4482-3p","hsa-mir-4482","0","0","0","0","0","0"
"1261","hsa-miR-4483","hsa-mir-4483","0","0","0","0","0","0"
"1262","hsa-miR-4484","hsa-mir-4484","2","0","0","0","0","0"
"1263","hsa-miR-4485-5p","hsa-mir-4485","1","0","0","0","0","0"
"1264","hsa-miR-4485-3p","hsa-mir-4485","16","5","11","3","3","2"
"1265","hsa-miR-4486","hsa-mir-4486","0","0","0","0","0","0"
"1268","hsa-miR-4488","hsa-mir-4488","0","0","9","2","0","4"
"1269","hsa-miR-4489","hsa-mir-4489","0","0","0","0","0","0"
"1270","hsa-miR-4490","hsa-mir-4490","0","0","0","0","0","0"
"1271","hsa-miR-4491","hsa-mir-4491","0","0","0","0","0","0"
"1272","hsa-miR-4492","hsa-mir-4492","1","0","17","6","2","4"
"1273","hsa-miR-4493","hsa-mir-4493","0","0","0","0","0","0"
"1274","hsa-miR-4494","hsa-mir-4494","0","0","0","0","0","0"
"1275","hsa-miR-4495","hsa-mir-4495","0","0","0","0","0","0"
"1276","hsa-miR-4496","hsa-mir-4496","0","0","0","0","0","0"
"1277","hsa-miR-4497","hsa-mir-4497","0","0","1","0","0","0"
"1278","hsa-miR-4498","hsa-mir-4498","1","2","0","1","0","1"
"1279","hsa-miR-4499","hsa-mir-4499","0","0","0","0","0","0"
"1280","hsa-miR-449a","hsa-mir-449a","0","1","0","0","0","2"
"1281","hsa-miR-449b-5p","hsa-mir-449b","0","0","0","0","0","0"
"1282","hsa-miR-449b-3p","hsa-mir-449b","0","0","0","0","0","0"
"1283","hsa-miR-449c-5p","hsa-mir-449c","9","1","0","3","1","4"
"1284","hsa-miR-449c-3p","hsa-mir-449c","0","0","0","0","0","0"
"1285","hsa-miR-4500","hsa-mir-4500","0","0","0","0","0","0"
"1286","hsa-miR-4501","hsa-mir-4501","10","5","18","7","5","4"
"1287","hsa-miR-4502","hsa-mir-4502","0","0","0","0","0","0"
"1288","hsa-miR-4503","hsa-mir-4503","0","0","0","0","0","0"
"1289","hsa-miR-4504","hsa-mir-4504","0","0","0","0","0","0"
"1290","hsa-miR-4505","hsa-mir-4505","0","0","0","0","0","0"
"1291","hsa-miR-4506","hsa-mir-4506","2","0","0","0","0","0"
"1292","hsa-miR-4507","hsa-mir-4507","0","0","0","0","0","0"
"1293","hsa-miR-4508","hsa-mir-4508","1","3","14","3","0","2"
"1298","hsa-miR-450a-1-3p","hsa-mir-450a-1","0","0","0","0","0","0"
"1300","hsa-miR-450a-2-3p","hsa-mir-450a-2","0","0","0","0","0","0"
"1301","hsa-miR-450b-5p","hsa-mir-450b","31","5","13","28","11","6"
"1302","hsa-miR-450b-3p","hsa-mir-450b","0","0","0","0","0","0"
"1303","hsa-miR-4510","hsa-mir-4510","0","0","0","0","0","0"
"1304","hsa-miR-4511","hsa-mir-4511","6","2","8","4","1","1"
"1305","hsa-miR-4512","hsa-mir-4512","1","1","0","0","0","0"
"1306","hsa-miR-4513","hsa-mir-4513","0","0","0","0","0","0"
